country,code,name,name_wo,sub_division,function,status,iata,coordinates,remarks,locode
CZ,CCV,Chvalcov,Chvalcov,ZL,--3-----,RL,,4923N 01743E,,CZCCV
CZ,CHV,Chvaletice,Chvaletice,,--3-----,RN,,5002N 01525E,,CZCHV
CZ,AQW,Chvalovice,Chvalovice,JM,--3-----,RL,,4847N 01605E,,CZAQW
CZ,CNE,Chyne,Chyne,ST,-----6--,RQ,,5005N 01414E,,CZCNE
CZ,CHN,Chynov,Chynov,JC,--3-----,RQ,,,,CZCHN
CZ,CN8,Cicenice,Cicenice,31,--3-----,RL,,4909N 01414E,,CZCN8
CZ,MCE,Cimelice,Cimelice,JM,1-------,RQ,,,,CZMCE
CZ,CCA,Cínovec,Cinovec,,#NAME?,AA,,5044N 01346E,,CZCCA
CZ,CIZ,Cizkovice,Cizkovice,US,--3-----,RQ,,5029N 01402E,,CZCIZ
CZ,CHY,Ckyne,Ckyne,JC,--3-----,RL,,4908N 01321E,,CZCHY
CZ,CLU,Clunek,Clunek,JC,--3-----,RL,,4907N 01508E,,CZCLU
CZ,CTE,Ctineves,Ctineves,US,--3-----,RL,,5023N 01419E,,CZCTE
CZ,CTV,Ctverín,Ctverin,LI,--3-----,RL,,5036N 01506E,,CZCTV
CZ,LCV,Cvikov,Cvikov,LI,-----6--,RL,,5047N 01438E,,CZLCV
CZ,DCI,Dacice,Dacice,JC,--3-----,RL,,4905N 01526E,,CZDCI
CZ,DLC,Dalecín,Dalecin,,--3-----,RL,,4936N 01615E,,CZDLC
CZ,DVI,Dalovice,Dalovice,KA,--3--6--,RL,,5015N 01254E,,CZDVI
CZ,PDE,Dasice,Dasice,PA,-----6--,RL,,5001N 01555E,,CZPDE
CZ,DAV,Davle,Davle,ST,-----6--,RL,,4953N 01423E,,CZDAV
CZ,XC3,Deblín,Deblin,JM,--3-----,RL,,4919N 01621E,,CZXC3
CZ,DCB,Decín,Decin,,123-5---,AA,,5047N 01413E,,CZDCB
CZ,SKJ,Dehtary,Dehtary,ST,1----6--,RL,,5009N 14038E,,CZSKJ
CZ,DEP,Depoltovice,Depoltovice,41,--3-----,RL,,5018N 01249E,,CZDEP
CZ,DST,Destná,Destna,JC,--3-----,RL,,4016N 01456E,,CZDST
CZ,DEJ,Destné,Destne,80,--3-----,RL,,4954N 01741E,,CZDEJ
CZ,DOH,Destne v Orlickych Horach,Destne v Orlickych Horach,KR,1-------,RQ,,,,CZDOH
CZ,DTE,Detkovice,Detkovice,OL,--3-----,RL,,4925N 01705E,,CZDTE
CZ,DMV,Detmarovice,Detmarovice,MO,--3-----,RL,,4957N 01823E,,CZDMV
CZ,DIH,Dívcí Hrad,Divci Hrad,80,-----6--,RL,,5015N 01738E,,CZDIH
CZ,DIV,Divisov,Divisov,,1-3--6--,RL,,4947N 01453E,,CZDIV
CZ,DIS,Divisov,Divisov,PR,123-----,RQ,,,,CZDIS
CZ,DKE,Dobkovice,Dobkovice,,-23-----,RL,,5042N 01410E,,CZDKE
CZ,DBA,Dobra,Dobra,MO,--3-----,RQ,,4941N 01825E,,CZDBA
CZ,DBY,Dobrany,Dobrany,,-23-----,RL,,4939N 01317E,,CZDBY
CZ,DJE,Dobrejovice,Dobrejovice,ST,--3-----,RL,,4959N 01435E,,CZDJE
CZ,DBE,Dobrenice,Dobrenice,KR,-----6--,RQ,,5090N 15390E,,CZDBE
CZ,DOC,Dobric,Dobric,ST,-----6--,RL,,5001N 01416E,,CZDOC
CZ,DBH,Dobrichovice,Dobrichovice,ST,--3-----,RL,,4956N 01417E,,CZDBH
CZ,DRS,Dobris,Dobris,,123--6--,RL,,4947N 01410E,,CZDRS
CZ,DRK,Dobrkovice,Dobrkovice,ZL,--3--6--,RL,,4906N 01740E,,CZDRK
CZ,DRO,Dobromerice,Dobromerice,US,1----6--,RL,,5022N 01348E,,CZDRO
CZ,DBR,Dobronín,Dobronin,VY,-----6--,RQ,,4929N 01539E,,CZDBR
CZ,SDE,Dobrovice,Dobrovice,ST,-----6--,RL,,5022N 01457E,,CZSDE
CZ,DDD,Dobroviz,Dobroviz,ST,1----6--,RL,,5070N 14130E,,CZDDD
CZ,KRB,Dobruska,Dobruska,KR,1-------,RQ,,,,CZKRB
CZ,DSI,Dobsice,Dobsice,JM,--3-----,RL,,4851N 01605E,,CZDSI
CZ,DLN,Dolany,Dolany,,--3-----,RN,,5013N 01421E,,CZDLN
CZ,DBV,Dolní Becva,Dolni Becva,,--3-----,RL,,4927N 01811E,,CZDBV
CZ,DOB,Dolní Benesov,Dolni Benesov,,123-----,RL,,4955N 01807E,,CZDOB
CZ,BBE,Dolní Berkovice,Dolni Berkovice,,123-----,RL,,5023N 01426E,,CZBBE
CZ,DBO,Dolní Bojanovice,Dolni Bojanovice,JM,--3-----,RL,,4851N 01702E,,CZDBO
CZ,DIB,Dolni Brezany,Dolni Brezany,PR,-----6--,RQ,,4958N 01428E,,CZDIB
CZ,DCE,Dolní Cetno,Dolni Cetno,,-23-----,RL,,5024N 01449E,,CZDCE
CZ,DOD,Dolní Dobrouc,Dolni Dobrouc,53,--3-----,RL,,4959N 01630E,,CZDOD
CZ,Z4D,Dolni Dunajovice,Dolni Dunajovice,JM,--3-----,RL,,4851N 01636E,,CZZ4D
CZ,DDA,Dolní Dvoriste,Dolni Dvoriste,,#NAME?,AA,,4839N 01427E,,CZDDA
CZ,SK5,Dolní Jircany,Dolni Jircany,ST,1-3-----,RL,,4957N 01432E,,CZSK5
CZ,DKN,Dolní Kalná,Dolni Kalna,,--3-----,RL,,5032N 01539E,,CZDKN
CZ,JDK,Dolni Kounice,Dolni Kounice,JM,-----6--,RQ,,4940N 16280E,,CZJDK
CZ,DKR,Dolní Kralovice,Dolni Kralovice,20,--3-----,RL,,4940N 01509E,,CZDKR
CZ,DOL,Dolní Lhota,Dolni Lhota,,1-3-----,RL,,4908N 01749E,,CZDOL
CZ,DZL,Dolni Lhota u Luhacovic,Dolni Lhota u Luhacovic,MO,-----6--,RL,,4908N 01748E,,CZDZL
CZ,DLI,Dolní Lipka,Dolni Lipka,,#NAME?,AA,,5006N 01643E,,CZDLI
CZ,DO7,Dolni Loucky,Dolni Loucky,VY,--3-----,RL,,4922N 01621E,,CZDO7
CZ,DJC,Dolni Pena,Dolni Pena,JC,-----6--,RQ,,4907N 01501E,,CZDJC
CZ,DPL,Dolní Podluzí,Dolni Podluzi,US,--3-----,RL,,5053N 01436E,,CZDPL
CZ,DNA,Dolni Poustevna,Dolni Poustevna,US,--3-----,RL,,5059N 01418E,,CZDNA
CZ,DOE,Dolni Redice,Dolni Redice,PA,--3-----,RQ,,5005N 01555E,,CZDOE
CZ,PDN,Dolni Roven,Dolni Roven,PA,-----6--,RL,,5002N 01559E,,CZPDN
CZ,DLR,Dolní Rychnov,Dolni Rychnov,KA,-----6--,RQ,,5009N 01238E,,CZDLR
CZ,ODD,Dolni Ujezd (u Prerova),Dolni Ujezd (u Prerova),OL,-----6--,RL,,4933N 01732E,,CZODD
CZ,DVE,Dolní Vestonice,Dolni Vestonice,JM,-----6--,RQ,,4853N 01639E,,CZDVE
CZ,M6T,Dolní Zivotice,Dolni Zivotice,MO,--3-----,RL,,4954N 01747E,,CZM6T
CZ,DMS,Domasov,Domasov,JM,--3-----,RL,,4915N 01620E,,CZDMS
CZ,DMZ,Domazelice,Domazelice,71,-----6--,RL,,4926N 01733E,,CZDMZ
CZ,DOM,Domazlice,Domazlice,,-23-----,AA,,,,CZDOM
CZ,DMU,Domousnice,Domousnice,20,--3-----,RL,,5023N 01506E,,CZDMU
CZ,DBX,Doubi,Doubi,KA,--3-----,RL,,5012N 01249E,,CZDBX
CZ,DNS,Doubravice nad Svitavou,Doubravice nad Svitavou,JM,--3-----,RL,,4926N 01638E,,CZDNS
CZ,V8D,Doubravnik,Doubravnik,64,--3-----,RL,,4925N 01621E,,CZV8D
CZ,DNO,Doudleby nad Orlicí,Doudleby nad Orlici,KR,-----6--,RQ,,5006N 01615E,,CZDNO
CZ,DHE,Drahenice,Drahenice,ST,-----6--,RL,,4931N 01358E,,CZDHE
CZ,DRA,Drasov,Drasov,,--3-----,RL,,4920N 01629E,,CZDRA
CZ,DRH,Drhovice,Drhovice,JC,--3-----,RL,,4926N 01434E,,CZDRH
CZ,DSY,Drisy,Drisy,,--3--6--,RQ,,5014N 01439E,,CZDSY
CZ,DRI,Dríten,Driten,JC,--3-----,RL,,4909N 01421E,,CZDRI
CZ,DRN,Drnholec,Drnholec,JM,1----6--,RL,,4851N 01630E,,CZDRN
CZ,DRE,Drnovice,Drnovice,JM,--3-----,RQ,,4917N 01657E,,CZDRE
CZ,DRL,Drslavice,Drslavice,ZL,--3-----,RL,,4903N 01736E,,CZDRL
CZ,DKV,Drzkov,Drzkov,,123-----,RL,,5041N 01519E,,CZDKV
CZ,DNC,Dubenec,Dubenec,KR,--3-----,RL,,5023N 01548E,,CZDNC
CZ,DBI,Dubi,Dubi,,--3-----,AA,,,,CZDBI
CZ,DBK,Dubicko,Dubicko,OL,-----6--,RQ,,4950N 01657E,,CZDBK
CZ,DLV,Dublovice,Dublovice,ST,--3-----,RQ,,4940N 01422E,,CZDLV
CZ,8KJ,Dubnany,Dubnany,JM,--3-----,RL,,4855N 01706E,,CZ8KJ
CZ,DBN,Dubnice,Dubnice,LI,--3-----,RL,,5043N 01449E,,CZDBN
CZ,DUC,Duchcov,Duchcov,,--3-----,RL,,5036N 01345E,,CZDUC
CZ,DOV,Dukovany,Dukovany,VY,--3-----,RQ,,,,CZDOV
CZ,DVO,Dvorce,Dvorce,MO,--3-----,RL,,4950N 01734E,,CZDVO
CZ,DVK,Dvur Králové nad Labem,Dvur Kralove nad Labem,,-23-----,AA,,5026N 01549E,,CZDVK
CZ,DYJ,Dyje,Dyje,JM,--3-----,RL,,4851N 01607E,,CZDYJ
CZ,DYM,Dymokury,Dymokury,ST,--3-----,RL,,5014N 01511E,,CZDYM
CZ,DYN,Dynín,Dynin,JC,--3-----,RL,,4908N 01438E,,CZDYN
CZ,DYY,Dysina,Dysina,PL,--3-----,RL,,4946N 01329E,,CZDYY
CZ,EJP,Ejpovice,Ejpovice,PL,-23-----,RL,,4945N 01331E,,CZEJP
CZ,FOL,Folmava,Folmava,,#NAME?,AA,,,,CZFOL
CZ,FNP,Frantiskov nad Ploucnici,Frantiskov nad Ploucnici,US,-----6--,RL,,5043N 01420E,,CZFNP
CZ,FLZ,Frantiskovy Lazne,Frantiskovy Lazne,KA,--3-----,RQ,,5007N 01222E,,CZFLZ
CZ,FRT,Frenstát pod Radhostem,Frenstat pod Radhostem,,--3-----,RL,,4932N 01812E,,CZFRT
CZ,FRE,Frycovice,Frycovice,MO,--3-----,RL,,4940N 01814E,,CZFRE
CZ,FRM,Frydek-Místek,Frydek-Mistek,,-23-----,AA,,4941N 01820E,,CZFRM
CZ,FRY,Frydlant,Frydlant,,-23-----,AA,,,,CZFRY
CZ,MFI,Frydlant nad Ostravici,Frydlant nad Ostravici,MO,-----6--,RL,,4935N 01821E,,CZMFI
CZ,FTK,Frystak,Frystak,ZL,-----6--,RL,,4918N 01742E,,CZFTK
CZ,FLK,Fulnek,Fulnek,80,--3-----,RL,,4943N 01755E,,CZFLK
CZ,GOL,Golcuv Jeníkov,Golcuv Jenikov,,-23-----,RL,,4949N 01529E,,CZGOL
CZ,GRM,Greslové Myto,Greslove Myto,64,--3-----,RL,,4859N 01553E,,CZGRM
CZ,GGV,Grygov,Grygov,OL,-23-----,RL,,4933N 01719E,,CZGGV
CZ,HTA,Habartice,Habartice,LI,--3-----,RL,,5100N 01504E,,CZHTA
CZ,HTO,Habartov,Habartov,KA,--3-----,RL,,5012N 01233E,,CZHTO
CZ,HJD,Haj u Duchcova,Haj u Duchcova,US,-----6--,RQ,,5037N 01342E,,CZHJD
CZ,HNJ,Haje nad Jizerou,Haje nad Jizerou,LI,--3-----,RQ,,,,CZHNJ
CZ,HLM,Halámky,Halamky,,#NAME?,AA,,4851N 01455E,,CZHLM
CZ,HAL,Halenkov,Halenkov,ZL,-23-----,RL,,4919N 01809E,,CZHAL
CZ,HSC,Hanusovice,Hanusovice,OL,--3-----,RL,,5005N 01657E,,CZHSC
CZ,HVA,Harrachov,Harrachov,,#NAME?,AA,,,,CZHVA
CZ,HAT,Hate,Hate,,#NAME?,AA,,,,CZHAT
CZ,HAV,Havírov,Havirov,,-23-----,RL,,4948N 01824E,,CZHAV
CZ,HBV,Havlíckova Borová,Havlickova Borova,VY,--3-----,RL,,4939N 01547E,,CZHBV
CZ,HVB,Havlíckuv Brod,Havlickuv Brod,,-23-----,AA,,4937N 01535E,,CZHVB
CZ,HVN,Havran,Havran,US,-----6--,RL,,5026N 01336E,,CZHVN
CZ,HAZ,Hazlov,Hazlov,KA,--3-----,RL,,5009N 01216E,,CZHAZ
CZ,HJC,Hejnice,Hejnice,LI,--3-----,RQ,,5053N 01511E,,CZHJC
CZ,HEL,Helvíkovice,Helvikovice,PA,--3-----,RL,,5005N 01626E,,CZHEL
CZ,HEK,Herink,Herink,ST,--3-----,RL,,4958N 01435E,,CZHEK
CZ,HNL,Hermanice nad Labem,Hermanice nad Labem,KR,-----6--,RQ,,5022N 01555E,,CZHNL
CZ,HER,Hermanova Hut,Hermanova Hut,PL,-2------,RL,,4942N 01305E,,CZHER
CZ,HMM,Hermanuv Mestec,Hermanuv Mestec,,--3-----,RL,,4957N 01540E,,CZHMM
CZ,HEA,Hevlín,Hevlin,,#NAME?,AA,,4845N 01623E,,CZHEA
CZ,MOZ,Hladke Zivotice,Hladke Zivotice,MO,--3-----,RL,,4941N 01757E,,CZMOZ
CZ,HLA,Hlavenec,Hlavenec,20,--3-----,RL,,5014N 01442E,,CZHLA
CZ,HLN,Hlinsko,Hlinsko,,-23-----,AA,,,,CZHLN
CZ,HLH,Hlohovec,Hlohovec,64,--3-----,RL,,4847N 01646E,,CZHLH
CZ,HLP,Hlubocepy,Hlubocepy,ST,1-------,RQ,,,,CZHLP
CZ,HLB,Hlubocky,Hlubocky,,--3-----,RL,,4938N 01724E,,CZHLB
CZ,HLV,Hluboká nad Vltavou,Hluboka nad Vltavou,JC,-23-----,RQ,,4903N 01426E,,CZHLV
CZ,HUC,Hlucin,Hlucin,MO,--3-----,RQ,,,,CZHUC
CZ,HLK,Hluk,Hluk,,--3-----,RL,,4859N 01732E,,CZHLK
CZ,HLU,Hluk,Hluk,ZL,123-----,RQ,,4859N 01731E,,CZHLU
CZ,HHN,Hnanice,Hnanice,64,--3-----,RL,,4848N 01559E,,CZHHN
CZ,HTN,Hnátnice,Hnatnice,PA,--3-----,RL,,5001N 01626E,,CZHTN
CZ,HVI,Hnevice,Hnevice,,-23-----,RL,,4944N 01306E,,CZHVI
CZ,HNE,Hnevotín,Hnevotin,,--3-----,RL,,4934N 01711E,,CZHNE
CZ,HNO,Hnojni,Hnojni,MO,-23-----,RQ,,,,CZHNO
CZ,TAO,Hnojník,Hnojnik,80,--3-----,RL,,4940N 01832E,,CZTAO
CZ,HSV,Hobsovice,Hobsovice,ST,--3-----,RQ,,5016N 01410E,,CZHSV
CZ,HOM,Hodkovice nad Mohelkou,Hodkovice nad Mohelkou,LI,-23-----,RL,,5039N 01505E,,CZHOM
CZ,HOP,Hodkovice Praha Zapad,Hodkovice Praha Zapad,PR,--3-----,RL,,4958N 01429E,,CZHOP
CZ,HDN,Hodonice,Hodonice,JC,--3-----,RL,,4844N 01425E,,CZHDN
CZ,HON,Hodonice,Hodonice,JM,--3-----,RL,,4850N 01610E,,CZHON
CZ,HOD,Hodonin,Hodonin,,-23-----,AA,,,,CZHOD
CZ,HOE,Holasice,Holasice,64,--3-----,RL,,4904N 01637E,,CZHOE
CZ,HOL,Holesov,Holesov,,---4----,AA,,,,CZHOL
CZ,HCE,Holice,Holice,,--3-----,RL,,5004N 01558E,,CZHCE
CZ,HLC,Holice,Holice,OL,--3--6--,RL,,4934N 17180E,,CZHLC
CZ,HOO,Holoubkov,Holoubkov,PL,--3-----,RL,,4947N 01342E,,CZHOO
CZ,YHO,Holubice,Holubice,,--3-----,RL,,5012N 01418E,,CZYHO
CZ,BVH,Holubov,Holubov,JC,--3-----,RL,,4853N 01419E,,CZBVH
CZ,YOV,Holýsov,Holysov,PL,-----6--,RL,,4936N 01306E,,CZYOV
CZ,HOS,Hora Svatého Sebestiána,Hora Svateho Sebestiana,,#NAME?,AA,,5031N 01316E,,CZHOS
CZ,HZV,Horazd' ovice,Horazd' ovice,,--3-----,RL,,4920N 01341E,,CZHZV
CZ,HDE,Horazdovice,Horazdovice,PL,-----6--,RQ,,4919N 01342E,,CZHDE
CZ,HRD,Horesedly,Horesedly,ST,--3-----,RL,,5010N 01337E,,CZHRD
CZ,HRP,Horice,Horice,,--3--6--,RL,,5021N 01537E,,CZHRP
CZ,LHY,Horka u Stare Paky,Horka u Stare Paky,LI,--3--6--,RL,,5031N 01534E,,CZLHY
CZ,HAH,Horní Adrspach,Horni Adrspach,,--3-----,RL,,5037N 01606E,,CZHAH
CZ,HBC,Horní Becva,Horni Becva,,#NAME?,AA,,4926N 01817E,,CZHBC
CZ,HOB,Horní Benesov,Horni Benesov,MO,--3-----,RL,,4958N 01736E,,CZHOB
CZ,HBA,Horní Bríza,Horni Briza,PL,-23-----,RL,,4950N 01321E,,CZHBA
CZ,HCV,Horní Cerekev,Horni Cerekev,,--3-----,RL,,4920N 01520E,,CZHCV
CZ,HDA,Horní Dvoriste,Horni Dvoriste,,#NAME?,AA,,4836N 01425E,,CZHDA
CZ,HJI,Horni Jiretin,Horni Jiretin,,--3-----,RQ,,5034N 01334E,,CZHJI
CZ,HOR,Horní Libchava,Horni Libchava,LI,--3-----,RL,,5043N 01429E,,CZHOR
CZ,HLD,Horní Lidec,Horni Lidec,,#NAME?,AA,,4911N 01804E,,CZHLD
CZ,SHY,Horni Pocaply,Horni Pocaply,ST,-----6--,RL,,5025N 01423E,,CZSHY
CZ,HPN,Horní Pocernice,Horni Pocernice,ST,--3-----,RL,,5007N 01438E,,CZHPN
CZ,HSO,Horní Slavkov,Horni Slavkov,,-23-----,RL,,5009N 01248E,,CZHSO
CZ,HSP,Horni Stepanov,Horni Stepanov,OL,--3-----,RQ,,4934N 01637E,,CZHSP
CZ,HSU,Horní Suchá,Horni Sucha,,-23-----,RL,,4948N 01829E,,CZHSU
CZ,HTE,Horni Tasovice,Horni Tasovice,,--3-----,RL,,5010N 01300E,,CZHTE
CZ,HTV,Horni Tresnovec,Horni Tresnovec,PA,1-------,RQ,,,,CZHTV
CZ,HMR,Horomerice,Horomerice,ST,--3-----,RL,,5008N 01420E,,CZHMR
CZ,HRV,Horovice,Horovice,,-23-----,RL,,4951N 01354E,,CZHRV
CZ,HKT,Horsovsky Tyn,Horsovsky Tyn,PL,--3-----,RL,,4931N 01256E,,CZHKT
CZ,HS5,Horusice,Horusice,20,-----6--,RL,,5000N 01526E,,CZHS5
CZ,HRY,Hory,Hory,MO,-23-----,RL,,4953N 01745E,,CZHRY
CZ,HST,Hostinne,Hostinne,JC,1-------,RQ,,,,CZHST
CZ,HVE,Hostivice,Hostivice,ST,-23-----,RL,,5005N 01416E,,CZHVE
CZ,HOT,Hostomice,Hostomice,ZL,1-------,RQ,,,,CZHOT
CZ,HSE,Hostovice,Hostovice,PA,-----6--,RQ,,5000N 01552E,,CZHSE
CZ,HOV,Hovezí,Hovezi,ZL,--3-----,RL,,4918N 01804E,,CZHOV
CZ,HKR,Hradec Králové,Hradec Kralove,,-23-----,AA,,5013N 01551E,,CZHKR
CZ,HNS,Hradec nad Svitavou,Hradec nad Svitavou,PA,--3-----,RL,,4943N 01629E,,CZHNS
CZ,HRM,Hradec-nad-Moravici,Hradec-nad-Moravici,,--3-----,RL,,4952N 01752E,,CZHRM
CZ,DEK,Hradek,Hradek,PL,1----6--,RL,,4943N 01339E,,CZDEK
CZ,HUA,Hrádek nad Nisou,Hradek nad Nisou,,--3-----,RL,,5051N 01450E,,CZHUA
CZ,HDR,Hrádek u Rokycan,Hradek u Rokycan,PL,-----6--,RL,,4944N 01335E,,CZHDR
CZ,HRN,Hradesin,Hradesin,ST,123-----,RL,,5002N 01445E,,CZHRN
CZ,HLT,Hradistko,Hradistko,ST,--3-----,RN,,5010N 01456E,,CZHLT
CZ,2NC,Hranice,Hranice,LI,--3-----,RL,,5044N 01526E,,CZ2NC
CZ,HNI,Hranice,Hranice,OL,-----6--,RL,,4933N 17440E,,CZHNI
CZ,PHM,Hranice na Morave,Hranice na Morave,PL,-----6--,RL,,4933N 01746E,,CZPHM
CZ,PDB,Hranicky,Hranicky,PA,-----6--,RQ,,4943N 01648E,,CZPDB
CZ,HCK,Hrebecniky,Hrebecniky,ST,--3-----,RL,,4959N 01345E,,CZHCK
CZ,HRE,Hredle,Hredle,ST,--3-----,RL,,5011N 01345E,,CZHRE
CZ,HSA,Hrensko,Hrensko,,1-3----B,AA,,,,CZHSA
CZ,HRO,Hrob,Hrob,US,--3-----,RL,,5040N 01343E,,CZHRO
CZ,HRC,Hrobce,Hrobce,US,--3-----,RL,,5028N 01414E,,CZHRC
CZ,HCI,Hrobcice,Hrobcice,US,--3-----,RL,,5030N 01347E,,CZHCI
CZ,HTY,Hrochuv Týnec,Hrochuv Tynec,PA,--3-----,RL,,4958N 01555E,,CZHTY
CZ,HNV,Hronov,Hronov,KR,--3-----,RL,,5029N 01611E,,CZHNV
CZ,VHE,Hrotovice,Hrotovice,VY,-----6--,RL,,4908N 01603E,,CZVHE
CZ,KHN,Hroznetin,Hroznetin,KA,-----6--,RL,,5018N 01252E,,CZKHN
CZ,HUV,Hruba Vrbka,Hruba Vrbka,JM,--3-----,RQ,,,,CZHUV
CZ,HRB,Hrubcice,Hrubcice,OL,-----6--,RL,,4944N 17193E,,CZHRB
CZ,HRU,Hrusky/Breclav,Hrusky/Breclav,JM,1----6--,RL,,4847N 01659E,,CZHRU
CZ,HRS,Hrusov,Hrusov,ST,--3-----,RL,,5021N 01451E,,CZHRS
CZ,HXJ,Hrusovany nad Jevisovkou,Hrusovany nad Jevisovkou,64,--3-----,RL,,4850N 01624E,,CZHXJ
CZ,HUB,Hrusovany u Brna,Hrusovany u Brna,JM,--3-----,RL,,4903N 01636E,,CZHUB
CZ,HUD,Hudlice,Hudlice,,--3-----,RL,,4957N 01358E,,CZHUD
CZ,HUL,Hulín,Hulin,ZL,-23-----,RL,,4919N 01728E,,CZHUL
CZ,HPC,Humpolec,Humpolec,JC,-23-----,RL,,4933N 01522E,,CZHPC
CZ,HUS,Husinec,Husinec,,--3-----,RQ,,4903N 01358E,,CZHUS
CZ,HPE,Hustopece,Hustopece,,--3-----,RL,,4856N 01643E,,CZHPE
CZ,ZLL,Hvozdna,Hvozdna,ZL,--3-----,RL,,4915N 01745E,,CZZLL
CZ,HYK,Hyncice,Hyncice,80,--3-----,RL,,5011N 01732E,,CZHYK
CZ,ICE,Ivancice,Ivancice,,--3-----,RQ,,,,CZICE
CZ,IVA,Ivanovice na Hané,Ivanovice na Hane,64,--3-----,RL,,4919N 01706E,,CZIVA
CZ,JNJ,Jablonec nad Jizerou,Jablonec nad Jizerou,,--3-----,RL,,5042N 01526E,,CZJNJ
CZ,JBC,Jablonec nad Nisou,Jablonec nad Nisou,,-23-----,AA,,,,CZJBC
CZ,JPY,Jablonecké Paseky,Jablonecke Paseky,,--3-----,RL,,5044N 01513E,,CZJPY
CZ,JAB,Jablonné nad Orlicí,Jablonne nad Orlici,,123-----,RL,,5002N 01636E,,CZJAB
CZ,JBV,Jablunkov,Jablunkov,,--3-----,AA,,,,CZJBV
CZ,JNU,Janovice nad Úhlavou,Janovice nad Uhlavou,PL,--3-----,RL,,4921N 01314E,,CZJNU
CZ,JAR,Jaromer,Jaromer,KR,-23-----,RL,,5021N 01555E,,CZJAR
CZ,JNR,Jaromerice nad Rokytnou,Jaromerice nad Rokytnou,VY,--3-----,RL,,4906N 01554E,,CZJNR
CZ,JRV,Jaroslav,Jaroslav,PA,--3-----,RL,,5001N 01605E,,CZJRV
CZ,JZY,Jazlovice,Jazlovice,ST,--3-----,RL,,4958N 01438E,,CZJZY
CZ,JVN,Jedovnice,Jedovnice,64,--3-----,RL,,4921N 01646E,,CZJVN
CZ,JEC,Jelenice,Jelenice,MO,--3-----,RL,,4948N 01750E,,CZJEC
CZ,VJE,Jemnice,Jemnice,VY,-----6--,RL,,4902N 01534E,,CZVJE
CZ,JEN,Jencice,Jencice,US,1----6--,RL,,5029N 01401E,,CZJEN
CZ,JNC,Jenec,Jenec,,-23-----,RL,,5005N 01413E,,CZJNC
CZ,JSE,Jenisovice,Jenisovice,LI,--3-----,RL,,5038N 01509E,,CZJSE
CZ,JST,Jenstejn,Jenstejn,ST,--3-----,RQ,,5009N 01436E,,CZJST
CZ,JER,Jersín,Jersin,63,--3-----,RL,,4925N 01550E,,CZJER
CZ,JNE,Jesenice,Jesenice,ST,--3-----,RL,,4958N 01431E,,CZJNE
CZ,JES,Jesenice,Jesenice,ST,-23-----,RL,,5006N 01328E,,CZJES
CZ,JSN,Jeseník,Jesenik,,--3-----,RL,,5014N 01712E,,CZJSN
CZ,JNO,Jeseník nad Odrou,Jesenik nad Odrou,MO,--3-----,RL,,4936N 01756E,,CZJNO
CZ,JTV,Jetrichov,Jetrichov,KR,--3-----,RL,,5036N 01616E,,CZJTV
CZ,JNY,Jevany,Jevany,ST,--3-----,RL,,4958N 01449E,,CZJNY
CZ,JEV,Jevicko,Jevicko,,--3-----,RQ,,,,CZJEV
CZ,JIE,Jevisovice,Jevisovice,JM,1-3-----,RL,,4859N 01600E,,CZJIE
CZ,JVK,Jevisovka,Jevisovka,JM,--3-----,RQ,,4850N 01628E,,CZJVK
CZ,JIC,Jicín,Jicin,,-23-----,AA,,5026N 01521E,,CZJIC
CZ,JHV,Jihlava,Jihlava,,-23-----,AA,,,,CZJHV
CZ,JIL,Jilemnice,Jilemnice,,-23-----,RL,,5036N 01531E,,CZJIL
CZ,JVE,Jilove,Jilove,US,--3-----,RL,,5046N 01407E,,CZJVE
CZ,JPR,Jílové u Prahy,Jilove u Prahy,,-23-----,RL,,4954N 01430E,,CZJPR
CZ,JTE,Jiloviste,Jiloviste,ST,--3-----,RQ,,4956N 01421E,,CZJTE
CZ,JIM,Jimramov,Jimramov,VY,-23-----,RL,,4938N 01613E,,CZJIM
CZ,JNH,Jindrichuv Hradec,Jindrichuv Hradec,,-23-----,AA,,,,CZJNH
CZ,JIY,Jinocany,Jinocany,20,--3-----,RL,,5002N 01416E,,CZJIY
CZ,JPJ,Jiretín Pod Jedlovou,Jiretin Pod Jedlovou,US,--3-----,RL,,5052N 01434E,,CZJPJ
CZ,JRA,Jirikov,Jirikov,,#NAME?,AA,,,,CZJRA
CZ,JRE,Jiríkovice,Jirikovice,JM,-----6--,RQ,,4910N 01645E,,CZJRE
CZ,JRN,Jirny,Jirny,,--3-----,RL,,5006N 01442E,,CZJRN
CZ,ISB,Jistebnice,Jistebnice,JC,--3-----,RL,,4929N 01432E,,CZISB
CZ,KAD,Kadan,Kadan,US,123-----,RL,,5023N 01316E,,CZKAD
CZ,KAM,Kamenice,Kamenice,ST,--3-----,RL,,4954N 01435E,,CZKAM
CZ,KMC,Kamenice,Kamenice,VY,--3-----,RL,,4922N 01547E,,CZKMC
CZ,KNL,Kamenice Nad Lipou,Kamenice Nad Lipou,,--3-----,RQ,,,,CZKNL
CZ,KSV,Kamenický Senov,Kamenicky Senov,,-23-----,RL,,5046N 01428E,,CZKSV
CZ,KMN,Kamenná,Kamenna,,--3-----,RL,,4951N 01701E,,CZKMN
CZ,KUJ,Kamenný Újezd,Kamenny Ujezd,JC,--3-----,RL,,4854N 01427E,,CZKUJ
